pair_page,species_a,species_b,existing_a_hub_link,existing_b_hub_link,proposed_a_target,proposed_b_target,action
/compatibility/moonlight-gourami-and-yoyo-loach/,moonlight-gourami,yoyo-loach,False,False,/compatibility/moonlight-gourami/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/moonlight-gourami-and-zebra-danio/,moonlight-gourami,zebra-danio,False,False,/compatibility/moonlight-gourami/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/moonlight-gourami-and-zebra-loach/,moonlight-gourami,zebra-loach,False,False,/compatibility/moonlight-gourami/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/moonlight-gourami-and-zebra-pleco/,moonlight-gourami,zebra-pleco,False,False,/compatibility/moonlight-gourami/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/mystery-snail-and-neon-rainbowfish/,mystery-snail,neon-rainbowfish,False,False,/compatibility/mystery-snail/,/compatibility/neon-rainbowfish/,Ensure both owner links
/compatibility/mystery-snail-and-neon-tetra/,mystery-snail,neon-tetra,False,False,/compatibility/mystery-snail/,/compatibility/neon-tetra/,Ensure both owner links
/compatibility/mystery-snail-and-nerite-snail/,mystery-snail,nerite-snail,False,False,/compatibility/mystery-snail/,/compatibility/nerite-snail/,Ensure both owner links
/compatibility/mystery-snail-and-oscar/,mystery-snail,oscar,False,False,/compatibility/mystery-snail/,/guides/oscar-fish-care/tank-mates/,Ensure both owner links
/compatibility/mystery-snail-and-otocinclus/,mystery-snail,otocinclus,False,False,/compatibility/mystery-snail/,/compatibility/otocinclus/,Ensure both owner links
/compatibility/mystery-snail-and-pajama-cardinalfish/,mystery-snail,pajama-cardinalfish,False,False,/compatibility/mystery-snail/,/compatibility/pajama-cardinalfish/,Ensure both owner links
/compatibility/mystery-snail-and-panda-cory/,mystery-snail,panda-cory,False,False,/compatibility/mystery-snail/,/compatibility/panda-cory/,Ensure both owner links
/compatibility/mystery-snail-and-pea-puffer/,mystery-snail,pea-puffer,False,False,/compatibility/mystery-snail/,/compatibility/pea-puffer/,Ensure both owner links
/compatibility/mystery-snail-and-peacock-cichlid/,mystery-snail,peacock-cichlid,False,False,/compatibility/mystery-snail/,/compatibility/peacock-cichlid/,Ensure both owner links
/compatibility/mystery-snail-and-pearl-danio/,mystery-snail,pearl-danio,False,False,/compatibility/mystery-snail/,/compatibility/pearl-danio/,Ensure both owner links
/compatibility/mystery-snail-and-peppered-cory/,mystery-snail,peppered-cory,False,False,/compatibility/mystery-snail/,/compatibility/peppered-cory/,Ensure both owner links
/compatibility/mystery-snail-and-percula-clownfish/,mystery-snail,percula-clownfish,False,False,/compatibility/mystery-snail/,/compatibility/percula-clownfish/,Ensure both owner links
/compatibility/mystery-snail-and-platy/,mystery-snail,platy,False,False,/compatibility/mystery-snail/,/compatibility/platy/,Ensure both owner links
/compatibility/mystery-snail-and-pygmy-corydoras/,mystery-snail,pygmy-corydoras,False,False,/compatibility/mystery-snail/,/compatibility/pygmy-corydoras/,Ensure both owner links
/compatibility/mystery-snail-and-rainbow-shark/,mystery-snail,rainbow-shark,False,False,/compatibility/mystery-snail/,/compatibility/rainbow-shark/,Ensure both owner links
/compatibility/mystery-snail-and-red-eye-tetra/,mystery-snail,red-eye-tetra,False,False,/compatibility/mystery-snail/,/compatibility/red-eye-tetra/,Ensure both owner links
/compatibility/mystery-snail-and-rosy-barb/,mystery-snail,rosy-barb,False,False,/compatibility/mystery-snail/,/compatibility/rosy-barb/,Ensure both owner links
/compatibility/mystery-snail-and-royal-gramma/,mystery-snail,royal-gramma,False,False,/compatibility/mystery-snail/,/compatibility/royal-gramma/,Ensure both owner links
/compatibility/mystery-snail-and-senegal-bichir/,mystery-snail,senegal-bichir,False,False,/compatibility/mystery-snail/,/compatibility/senegal-bichir/,Ensure both owner links
/compatibility/mystery-snail-and-serpae-tetra/,mystery-snail,serpae-tetra,False,False,/compatibility/mystery-snail/,/compatibility/serpae-tetra/,Ensure both owner links
/compatibility/mystery-snail-and-severum-cichlid/,mystery-snail,severum-cichlid,False,False,/compatibility/mystery-snail/,/compatibility/severum-cichlid/,Ensure both owner links
/compatibility/mystery-snail-and-silver-arowana/,mystery-snail,silver-arowana,False,False,/compatibility/mystery-snail/,/compatibility/silver-arowana/,Ensure both owner links
/compatibility/mystery-snail-and-silver-dollar/,mystery-snail,silver-dollar,False,False,/compatibility/mystery-snail/,/compatibility/silver-dollar/,Ensure both owner links
/compatibility/mystery-snail-and-sparkling-gourami/,mystery-snail,sparkling-gourami,False,False,/compatibility/mystery-snail/,/compatibility/sparkling-gourami/,Ensure both owner links
/compatibility/mystery-snail-and-sterbai-cory/,mystery-snail,sterbai-cory,False,False,/compatibility/mystery-snail/,/compatibility/sterbai-cory/,Ensure both owner links
/compatibility/mystery-snail-and-swordtail/,mystery-snail,swordtail,False,False,/compatibility/mystery-snail/,/compatibility/swordtail/,Ensure both owner links
/compatibility/mystery-snail-and-texas-cichlid/,mystery-snail,texas-cichlid,False,False,/compatibility/mystery-snail/,/compatibility/texas-cichlid/,Ensure both owner links
/compatibility/mystery-snail-and-threadfin-rainbowfish/,mystery-snail,threadfin-rainbowfish,False,False,/compatibility/mystery-snail/,/compatibility/threadfin-rainbowfish/,Ensure both owner links
/compatibility/mystery-snail-and-three-spot-gourami/,mystery-snail,three-spot-gourami,False,False,/compatibility/mystery-snail/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/mystery-snail-and-tiger-barb/,mystery-snail,tiger-barb,False,False,/compatibility/mystery-snail/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/mystery-snail-and-watchman-goby/,mystery-snail,watchman-goby,False,False,/compatibility/mystery-snail/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/mystery-snail-and-weather-loach/,mystery-snail,weather-loach,False,False,/compatibility/mystery-snail/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/mystery-snail-and-x-ray-tetra/,mystery-snail,x-ray-tetra,False,False,/compatibility/mystery-snail/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/mystery-snail-and-yellow-tang/,mystery-snail,yellow-tang,False,False,/compatibility/mystery-snail/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/mystery-snail-and-yoyo-loach/,mystery-snail,yoyo-loach,False,False,/compatibility/mystery-snail/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/mystery-snail-and-zebra-danio/,mystery-snail,zebra-danio,False,False,/compatibility/mystery-snail/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/mystery-snail-and-zebra-loach/,mystery-snail,zebra-loach,False,False,/compatibility/mystery-snail/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/mystery-snail-and-zebra-pleco/,mystery-snail,zebra-pleco,False,False,/compatibility/mystery-snail/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/neon-rainbowfish-and-neon-tetra/,neon-rainbowfish,neon-tetra,False,False,/compatibility/neon-rainbowfish/,/compatibility/neon-tetra/,Ensure both owner links
/compatibility/neon-rainbowfish-and-nerite-snail/,neon-rainbowfish,nerite-snail,False,False,/compatibility/neon-rainbowfish/,/compatibility/nerite-snail/,Ensure both owner links
/compatibility/neon-rainbowfish-and-oscar/,neon-rainbowfish,oscar,False,False,/compatibility/neon-rainbowfish/,/guides/oscar-fish-care/tank-mates/,Ensure both owner links
/compatibility/neon-rainbowfish-and-otocinclus/,neon-rainbowfish,otocinclus,False,False,/compatibility/neon-rainbowfish/,/compatibility/otocinclus/,Ensure both owner links
/compatibility/neon-rainbowfish-and-pajama-cardinalfish/,neon-rainbowfish,pajama-cardinalfish,False,False,/compatibility/neon-rainbowfish/,/compatibility/pajama-cardinalfish/,Ensure both owner links
/compatibility/neon-rainbowfish-and-panda-cory/,neon-rainbowfish,panda-cory,False,False,/compatibility/neon-rainbowfish/,/compatibility/panda-cory/,Ensure both owner links
/compatibility/neon-rainbowfish-and-pea-puffer/,neon-rainbowfish,pea-puffer,False,False,/compatibility/neon-rainbowfish/,/compatibility/pea-puffer/,Ensure both owner links
/compatibility/neon-rainbowfish-and-peacock-cichlid/,neon-rainbowfish,peacock-cichlid,False,False,/compatibility/neon-rainbowfish/,/compatibility/peacock-cichlid/,Ensure both owner links
/compatibility/neon-rainbowfish-and-pearl-danio/,neon-rainbowfish,pearl-danio,False,False,/compatibility/neon-rainbowfish/,/compatibility/pearl-danio/,Ensure both owner links
/compatibility/neon-rainbowfish-and-peppered-cory/,neon-rainbowfish,peppered-cory,False,False,/compatibility/neon-rainbowfish/,/compatibility/peppered-cory/,Ensure both owner links
/compatibility/neon-rainbowfish-and-percula-clownfish/,neon-rainbowfish,percula-clownfish,False,False,/compatibility/neon-rainbowfish/,/compatibility/percula-clownfish/,Ensure both owner links
/compatibility/neon-rainbowfish-and-platy/,neon-rainbowfish,platy,False,False,/compatibility/neon-rainbowfish/,/compatibility/platy/,Ensure both owner links
/compatibility/neon-rainbowfish-and-pygmy-corydoras/,neon-rainbowfish,pygmy-corydoras,False,False,/compatibility/neon-rainbowfish/,/compatibility/pygmy-corydoras/,Ensure both owner links
/compatibility/neon-rainbowfish-and-rainbow-shark/,neon-rainbowfish,rainbow-shark,False,False,/compatibility/neon-rainbowfish/,/compatibility/rainbow-shark/,Ensure both owner links
/compatibility/neon-rainbowfish-and-red-eye-tetra/,neon-rainbowfish,red-eye-tetra,False,False,/compatibility/neon-rainbowfish/,/compatibility/red-eye-tetra/,Ensure both owner links
/compatibility/neon-rainbowfish-and-rosy-barb/,neon-rainbowfish,rosy-barb,False,False,/compatibility/neon-rainbowfish/,/compatibility/rosy-barb/,Ensure both owner links
/compatibility/neon-rainbowfish-and-royal-gramma/,neon-rainbowfish,royal-gramma,False,False,/compatibility/neon-rainbowfish/,/compatibility/royal-gramma/,Ensure both owner links
/compatibility/neon-rainbowfish-and-senegal-bichir/,neon-rainbowfish,senegal-bichir,False,False,/compatibility/neon-rainbowfish/,/compatibility/senegal-bichir/,Ensure both owner links
/compatibility/neon-rainbowfish-and-serpae-tetra/,neon-rainbowfish,serpae-tetra,False,False,/compatibility/neon-rainbowfish/,/compatibility/serpae-tetra/,Ensure both owner links
/compatibility/neon-rainbowfish-and-severum-cichlid/,neon-rainbowfish,severum-cichlid,False,False,/compatibility/neon-rainbowfish/,/compatibility/severum-cichlid/,Ensure both owner links
/compatibility/neon-rainbowfish-and-silver-arowana/,neon-rainbowfish,silver-arowana,False,False,/compatibility/neon-rainbowfish/,/compatibility/silver-arowana/,Ensure both owner links
/compatibility/neon-rainbowfish-and-silver-dollar/,neon-rainbowfish,silver-dollar,False,False,/compatibility/neon-rainbowfish/,/compatibility/silver-dollar/,Ensure both owner links
/compatibility/neon-rainbowfish-and-sparkling-gourami/,neon-rainbowfish,sparkling-gourami,False,False,/compatibility/neon-rainbowfish/,/compatibility/sparkling-gourami/,Ensure both owner links
/compatibility/neon-rainbowfish-and-sterbai-cory/,neon-rainbowfish,sterbai-cory,False,False,/compatibility/neon-rainbowfish/,/compatibility/sterbai-cory/,Ensure both owner links
/compatibility/neon-rainbowfish-and-swordtail/,neon-rainbowfish,swordtail,False,False,/compatibility/neon-rainbowfish/,/compatibility/swordtail/,Ensure both owner links
/compatibility/neon-rainbowfish-and-texas-cichlid/,neon-rainbowfish,texas-cichlid,False,False,/compatibility/neon-rainbowfish/,/compatibility/texas-cichlid/,Ensure both owner links
/compatibility/neon-rainbowfish-and-threadfin-rainbowfish/,neon-rainbowfish,threadfin-rainbowfish,False,False,/compatibility/neon-rainbowfish/,/compatibility/threadfin-rainbowfish/,Ensure both owner links
/compatibility/neon-rainbowfish-and-three-spot-gourami/,neon-rainbowfish,three-spot-gourami,False,False,/compatibility/neon-rainbowfish/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/neon-rainbowfish-and-tiger-barb/,neon-rainbowfish,tiger-barb,False,False,/compatibility/neon-rainbowfish/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/neon-rainbowfish-and-watchman-goby/,neon-rainbowfish,watchman-goby,False,False,/compatibility/neon-rainbowfish/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/neon-rainbowfish-and-weather-loach/,neon-rainbowfish,weather-loach,False,False,/compatibility/neon-rainbowfish/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/neon-rainbowfish-and-x-ray-tetra/,neon-rainbowfish,x-ray-tetra,False,False,/compatibility/neon-rainbowfish/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/neon-rainbowfish-and-yellow-tang/,neon-rainbowfish,yellow-tang,False,False,/compatibility/neon-rainbowfish/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/neon-rainbowfish-and-yoyo-loach/,neon-rainbowfish,yoyo-loach,False,False,/compatibility/neon-rainbowfish/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/neon-rainbowfish-and-zebra-danio/,neon-rainbowfish,zebra-danio,False,False,/compatibility/neon-rainbowfish/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/neon-rainbowfish-and-zebra-loach/,neon-rainbowfish,zebra-loach,False,False,/compatibility/neon-rainbowfish/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/neon-rainbowfish-and-zebra-pleco/,neon-rainbowfish,zebra-pleco,False,False,/compatibility/neon-rainbowfish/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/neon-tetra-and-nerite-snail/,neon-tetra,nerite-snail,False,False,/compatibility/neon-tetra/,/compatibility/nerite-snail/,Ensure both owner links
/compatibility/neon-tetra-and-oscar/,neon-tetra,oscar,False,False,/compatibility/neon-tetra/,/guides/oscar-fish-care/tank-mates/,Ensure both owner links
/compatibility/neon-tetra-and-otocinclus/,neon-tetra,otocinclus,False,False,/compatibility/neon-tetra/,/compatibility/otocinclus/,Ensure both owner links
/compatibility/neon-tetra-and-pajama-cardinalfish/,neon-tetra,pajama-cardinalfish,False,False,/compatibility/neon-tetra/,/compatibility/pajama-cardinalfish/,Ensure both owner links
/compatibility/neon-tetra-and-panda-cory/,neon-tetra,panda-cory,False,False,/compatibility/neon-tetra/,/compatibility/panda-cory/,Ensure both owner links
/compatibility/neon-tetra-and-pea-puffer/,neon-tetra,pea-puffer,False,False,/compatibility/neon-tetra/,/compatibility/pea-puffer/,Ensure both owner links
/compatibility/neon-tetra-and-peacock-cichlid/,neon-tetra,peacock-cichlid,False,False,/compatibility/neon-tetra/,/compatibility/peacock-cichlid/,Ensure both owner links
/compatibility/neon-tetra-and-pearl-danio/,neon-tetra,pearl-danio,False,False,/compatibility/neon-tetra/,/compatibility/pearl-danio/,Ensure both owner links
/compatibility/neon-tetra-and-peppered-cory/,neon-tetra,peppered-cory,False,False,/compatibility/neon-tetra/,/compatibility/peppered-cory/,Ensure both owner links
/compatibility/neon-tetra-and-percula-clownfish/,neon-tetra,percula-clownfish,False,False,/compatibility/neon-tetra/,/compatibility/percula-clownfish/,Ensure both owner links
/compatibility/neon-tetra-and-platy/,neon-tetra,platy,False,False,/compatibility/neon-tetra/,/compatibility/platy/,Ensure both owner links
/compatibility/neon-tetra-and-pygmy-corydoras/,neon-tetra,pygmy-corydoras,False,False,/compatibility/neon-tetra/,/compatibility/pygmy-corydoras/,Ensure both owner links
/compatibility/neon-tetra-and-rainbow-shark/,neon-tetra,rainbow-shark,False,False,/compatibility/neon-tetra/,/compatibility/rainbow-shark/,Ensure both owner links
/compatibility/neon-tetra-and-red-eye-tetra/,neon-tetra,red-eye-tetra,False,False,/compatibility/neon-tetra/,/compatibility/red-eye-tetra/,Ensure both owner links
/compatibility/neon-tetra-and-rosy-barb/,neon-tetra,rosy-barb,False,False,/compatibility/neon-tetra/,/compatibility/rosy-barb/,Ensure both owner links
/compatibility/neon-tetra-and-royal-gramma/,neon-tetra,royal-gramma,False,False,/compatibility/neon-tetra/,/compatibility/royal-gramma/,Ensure both owner links
/compatibility/neon-tetra-and-senegal-bichir/,neon-tetra,senegal-bichir,False,False,/compatibility/neon-tetra/,/compatibility/senegal-bichir/,Ensure both owner links
/compatibility/neon-tetra-and-serpae-tetra/,neon-tetra,serpae-tetra,False,False,/compatibility/neon-tetra/,/compatibility/serpae-tetra/,Ensure both owner links
/compatibility/neon-tetra-and-severum-cichlid/,neon-tetra,severum-cichlid,False,False,/compatibility/neon-tetra/,/compatibility/severum-cichlid/,Ensure both owner links
/compatibility/neon-tetra-and-silver-arowana/,neon-tetra,silver-arowana,False,False,/compatibility/neon-tetra/,/compatibility/silver-arowana/,Ensure both owner links
/compatibility/neon-tetra-and-silver-dollar/,neon-tetra,silver-dollar,False,False,/compatibility/neon-tetra/,/compatibility/silver-dollar/,Ensure both owner links
/compatibility/neon-tetra-and-sparkling-gourami/,neon-tetra,sparkling-gourami,False,False,/compatibility/neon-tetra/,/compatibility/sparkling-gourami/,Ensure both owner links
/compatibility/neon-tetra-and-sterbai-cory/,neon-tetra,sterbai-cory,False,False,/compatibility/neon-tetra/,/compatibility/sterbai-cory/,Ensure both owner links
/compatibility/neon-tetra-and-swordtail/,neon-tetra,swordtail,False,False,/compatibility/neon-tetra/,/compatibility/swordtail/,Ensure both owner links
/compatibility/neon-tetra-and-texas-cichlid/,neon-tetra,texas-cichlid,False,False,/compatibility/neon-tetra/,/compatibility/texas-cichlid/,Ensure both owner links
/compatibility/neon-tetra-and-threadfin-rainbowfish/,neon-tetra,threadfin-rainbowfish,False,False,/compatibility/neon-tetra/,/compatibility/threadfin-rainbowfish/,Ensure both owner links
/compatibility/neon-tetra-and-three-spot-gourami/,neon-tetra,three-spot-gourami,False,False,/compatibility/neon-tetra/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/neon-tetra-and-tiger-barb/,neon-tetra,tiger-barb,False,False,/compatibility/neon-tetra/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/neon-tetra-and-watchman-goby/,neon-tetra,watchman-goby,False,False,/compatibility/neon-tetra/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/neon-tetra-and-weather-loach/,neon-tetra,weather-loach,False,False,/compatibility/neon-tetra/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/neon-tetra-and-x-ray-tetra/,neon-tetra,x-ray-tetra,False,False,/compatibility/neon-tetra/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/neon-tetra-and-yellow-tang/,neon-tetra,yellow-tang,False,False,/compatibility/neon-tetra/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/neon-tetra-and-yoyo-loach/,neon-tetra,yoyo-loach,False,False,/compatibility/neon-tetra/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/neon-tetra-and-zebra-danio/,neon-tetra,zebra-danio,False,False,/compatibility/neon-tetra/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/neon-tetra-and-zebra-loach/,neon-tetra,zebra-loach,False,False,/compatibility/neon-tetra/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/neon-tetra-and-zebra-pleco/,neon-tetra,zebra-pleco,False,False,/compatibility/neon-tetra/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/nerite-snail-and-oscar/,nerite-snail,oscar,False,False,/compatibility/nerite-snail/,/guides/oscar-fish-care/tank-mates/,Ensure both owner links
/compatibility/nerite-snail-and-otocinclus/,nerite-snail,otocinclus,False,False,/compatibility/nerite-snail/,/compatibility/otocinclus/,Ensure both owner links
/compatibility/nerite-snail-and-pajama-cardinalfish/,nerite-snail,pajama-cardinalfish,False,False,/compatibility/nerite-snail/,/compatibility/pajama-cardinalfish/,Ensure both owner links
/compatibility/nerite-snail-and-panda-cory/,nerite-snail,panda-cory,False,False,/compatibility/nerite-snail/,/compatibility/panda-cory/,Ensure both owner links
/compatibility/nerite-snail-and-pea-puffer/,nerite-snail,pea-puffer,False,False,/compatibility/nerite-snail/,/compatibility/pea-puffer/,Ensure both owner links
/compatibility/nerite-snail-and-peacock-cichlid/,nerite-snail,peacock-cichlid,False,False,/compatibility/nerite-snail/,/compatibility/peacock-cichlid/,Ensure both owner links
/compatibility/nerite-snail-and-pearl-danio/,nerite-snail,pearl-danio,False,False,/compatibility/nerite-snail/,/compatibility/pearl-danio/,Ensure both owner links
/compatibility/nerite-snail-and-peppered-cory/,nerite-snail,peppered-cory,False,False,/compatibility/nerite-snail/,/compatibility/peppered-cory/,Ensure both owner links
/compatibility/nerite-snail-and-percula-clownfish/,nerite-snail,percula-clownfish,False,False,/compatibility/nerite-snail/,/compatibility/percula-clownfish/,Ensure both owner links
/compatibility/nerite-snail-and-platy/,nerite-snail,platy,False,False,/compatibility/nerite-snail/,/compatibility/platy/,Ensure both owner links
/compatibility/nerite-snail-and-pygmy-corydoras/,nerite-snail,pygmy-corydoras,False,False,/compatibility/nerite-snail/,/compatibility/pygmy-corydoras/,Ensure both owner links
/compatibility/nerite-snail-and-rainbow-shark/,nerite-snail,rainbow-shark,False,False,/compatibility/nerite-snail/,/compatibility/rainbow-shark/,Ensure both owner links
/compatibility/nerite-snail-and-red-eye-tetra/,nerite-snail,red-eye-tetra,False,False,/compatibility/nerite-snail/,/compatibility/red-eye-tetra/,Ensure both owner links
/compatibility/nerite-snail-and-rosy-barb/,nerite-snail,rosy-barb,False,False,/compatibility/nerite-snail/,/compatibility/rosy-barb/,Ensure both owner links
/compatibility/nerite-snail-and-royal-gramma/,nerite-snail,royal-gramma,False,False,/compatibility/nerite-snail/,/compatibility/royal-gramma/,Ensure both owner links
/compatibility/nerite-snail-and-senegal-bichir/,nerite-snail,senegal-bichir,False,False,/compatibility/nerite-snail/,/compatibility/senegal-bichir/,Ensure both owner links
/compatibility/nerite-snail-and-serpae-tetra/,nerite-snail,serpae-tetra,False,False,/compatibility/nerite-snail/,/compatibility/serpae-tetra/,Ensure both owner links
/compatibility/nerite-snail-and-severum-cichlid/,nerite-snail,severum-cichlid,False,False,/compatibility/nerite-snail/,/compatibility/severum-cichlid/,Ensure both owner links
/compatibility/nerite-snail-and-silver-arowana/,nerite-snail,silver-arowana,False,False,/compatibility/nerite-snail/,/compatibility/silver-arowana/,Ensure both owner links
/compatibility/nerite-snail-and-silver-dollar/,nerite-snail,silver-dollar,False,False,/compatibility/nerite-snail/,/compatibility/silver-dollar/,Ensure both owner links
/compatibility/nerite-snail-and-sparkling-gourami/,nerite-snail,sparkling-gourami,False,False,/compatibility/nerite-snail/,/compatibility/sparkling-gourami/,Ensure both owner links
/compatibility/nerite-snail-and-sterbai-cory/,nerite-snail,sterbai-cory,False,False,/compatibility/nerite-snail/,/compatibility/sterbai-cory/,Ensure both owner links
/compatibility/nerite-snail-and-swordtail/,nerite-snail,swordtail,False,False,/compatibility/nerite-snail/,/compatibility/swordtail/,Ensure both owner links
/compatibility/nerite-snail-and-texas-cichlid/,nerite-snail,texas-cichlid,False,False,/compatibility/nerite-snail/,/compatibility/texas-cichlid/,Ensure both owner links
/compatibility/nerite-snail-and-threadfin-rainbowfish/,nerite-snail,threadfin-rainbowfish,False,False,/compatibility/nerite-snail/,/compatibility/threadfin-rainbowfish/,Ensure both owner links
/compatibility/nerite-snail-and-three-spot-gourami/,nerite-snail,three-spot-gourami,False,False,/compatibility/nerite-snail/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/nerite-snail-and-tiger-barb/,nerite-snail,tiger-barb,False,False,/compatibility/nerite-snail/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/nerite-snail-and-watchman-goby/,nerite-snail,watchman-goby,False,False,/compatibility/nerite-snail/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/nerite-snail-and-weather-loach/,nerite-snail,weather-loach,False,False,/compatibility/nerite-snail/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/nerite-snail-and-x-ray-tetra/,nerite-snail,x-ray-tetra,False,False,/compatibility/nerite-snail/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/nerite-snail-and-yellow-tang/,nerite-snail,yellow-tang,False,False,/compatibility/nerite-snail/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/nerite-snail-and-yoyo-loach/,nerite-snail,yoyo-loach,False,False,/compatibility/nerite-snail/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/nerite-snail-and-zebra-danio/,nerite-snail,zebra-danio,False,False,/compatibility/nerite-snail/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/nerite-snail-and-zebra-loach/,nerite-snail,zebra-loach,False,False,/compatibility/nerite-snail/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/nerite-snail-and-zebra-pleco/,nerite-snail,zebra-pleco,False,False,/compatibility/nerite-snail/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/oscar-and-otocinclus/,oscar,otocinclus,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/otocinclus/,Ensure both owner links
/compatibility/oscar-and-pajama-cardinalfish/,oscar,pajama-cardinalfish,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/pajama-cardinalfish/,Ensure both owner links
/compatibility/oscar-and-panda-cory/,oscar,panda-cory,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/panda-cory/,Ensure both owner links
/compatibility/oscar-and-pea-puffer/,oscar,pea-puffer,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/pea-puffer/,Ensure both owner links
/compatibility/oscar-and-peacock-cichlid/,oscar,peacock-cichlid,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/peacock-cichlid/,Ensure both owner links
/compatibility/oscar-and-pearl-danio/,oscar,pearl-danio,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/pearl-danio/,Ensure both owner links
/compatibility/oscar-and-peppered-cory/,oscar,peppered-cory,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/peppered-cory/,Ensure both owner links
/compatibility/oscar-and-percula-clownfish/,oscar,percula-clownfish,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/percula-clownfish/,Ensure both owner links
/compatibility/oscar-and-platy/,oscar,platy,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/platy/,Ensure both owner links
/compatibility/oscar-and-pygmy-corydoras/,oscar,pygmy-corydoras,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/pygmy-corydoras/,Ensure both owner links
/compatibility/oscar-and-rainbow-shark/,oscar,rainbow-shark,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/rainbow-shark/,Ensure both owner links
/compatibility/oscar-and-red-eye-tetra/,oscar,red-eye-tetra,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/red-eye-tetra/,Ensure both owner links
/compatibility/oscar-and-rosy-barb/,oscar,rosy-barb,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/rosy-barb/,Ensure both owner links
/compatibility/oscar-and-royal-gramma/,oscar,royal-gramma,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/royal-gramma/,Ensure both owner links
/compatibility/oscar-and-senegal-bichir/,oscar,senegal-bichir,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/senegal-bichir/,Ensure both owner links
/compatibility/oscar-and-serpae-tetra/,oscar,serpae-tetra,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/serpae-tetra/,Ensure both owner links
/compatibility/oscar-and-severum-cichlid/,oscar,severum-cichlid,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/severum-cichlid/,Ensure both owner links
/compatibility/oscar-and-silver-arowana/,oscar,silver-arowana,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/silver-arowana/,Ensure both owner links
/compatibility/oscar-and-silver-dollar/,oscar,silver-dollar,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/silver-dollar/,Ensure both owner links
/compatibility/oscar-and-sparkling-gourami/,oscar,sparkling-gourami,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/sparkling-gourami/,Ensure both owner links
